price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,month,weekday
148000.0,3,1,620.0,8261.0,1,no,No view,Average,620,0,1939,1969,9854 25th Ave SW,Seattle,WA 98106,June,Wednesday
530000.0,3,2,1550.0,3680.0,1,no,No view,Average,1050,500,1927,2011,209 NW 73rd St,Seattle,WA 98117,June,Wednesday
349000.0,3,3,1430.0,1002.0,3,no,No view,Average,1430,0,2002,0,720 N 95th St,Seattle,WA 98103,June,Wednesday
240000.0,3,2,1360.0,9760.0,1,no,No view,Excellent,1360,0,1984,0,43712 SE 150th St,North Bend,WA 98045,June,Wednesday
330000.0,3,3,2210.0,7557.0,2,no,No view,Average,2210,0,1989,0,32739 47th Ave SW,Federal Way,WA 98023,June,Wednesday
735000.0,4,2,2460.0,5100.0,1,no,No view,Excellent,1450,1010,1909,1988,6815 26th Ave NE,Seattle,WA 98115,June,Wednesday
545000.0,3,3,2180.0,7684.0,1,no,No view,Good,1850,330,1979,0,1801 193rd Ave SE,Sammamish,WA 98075,June,Wednesday
214950.0,3,2,1570.0,4875.0,1,no,No view,Good,1310,260,1977,0,26712 186th Ave SE,Covington,WA 98042,June,Wednesday
657500.0,4,3,1980.0,7684.0,2,no,No view,Average,1590,0,2002,0,32927 143rd Ct SE,Auburn,WA 98092,June,Wednesday
476000.0,3,1,1140.0,5500.0,1,no,No view,Good,1140,0,1908,0,4415 29th Ave W,Seattle,WA 98199,June,Wednesday
461000.0,5,3,1980.0,7684.0,2,no,Excellent view,Average,1590,0,1965,2003,1291 NW Elford Dr,Seattle,WA 98177,June,Wednesday
110000.0,2,1,800.0,7684.0,1,no,No view,Average,800,0,1927,2011,12231 14th Ave S,Seattle,WA 98168,June,Wednesday
292000.0,4,3,2414.0,7693.0,2,no,No view,Average,2414,0,2006,0,315 F St SE,Auburn,WA 98002,June,Wednesday
317000.0,3,1,1160.0,8813.0,1,no,No view,Average,1160,0,1952,2008,13319 1st Ave NE,Seattle,WA 98125,June,Wednesday
455000.0,4,3,3170.0,10688.0,2,no,Average view,Average,3170,0,2001,0,1118 U St NW,Auburn,WA 98001,June,Wednesday
461000.0,5,4,1980.0,7684.0,2,no,Good view,Average,1590,0,1995,0,5564 169th Pl SE,Bellevue,WA 98006,June,Wednesday
460000.0,3,2,2060.0,4437.0,1,no,No view,Average,1030,1030,1929,0,3720 35th Ave SW,Seattle,WA 98126,June,Wednesday
405000.0,3,2,1640.0,7201.0,1,no,No view,Average,1640,0,1948,1994,12711 37th Ave NE,Seattle,WA 98125,June,Wednesday
333000.0,2,1,720.0,6686.0,1,no,No view,Average,720,0,1942,1999,9716 4th Ave NW,Seattle,WA 98117,June,Wednesday
427000.0,4,1,1860.0,4736.0,1,no,No view,Poor,1860,0,1901,0,2411-2499 E Roy St,Seattle,WA 98112,June,Wednesday
742000.0,4,3,2810.0,10986.0,2,no,No view,Average,2810,0,1997,0,1755 268th Pl SE,Sammamish,WA 98075,June,Wednesday
465000.0,4,3,2090.0,9702.0,1,no,No view,Excellent,1320,770,1965,0,16135 Densmore Ave N,Shoreline,WA 98133,June,Wednesday
809950.0,4,3,3280.0,6181.0,2,no,No view,Average,3280,0,2001,0,19199 NE 43rd Ct,Sammamish,WA 98074,June,Wednesday
619400.0,4,2,2090.0,3610.0,1,no,No view,Excellent,1790,300,1927,0,8044 14th Avenue Northeast,Seattle,WA 98115,June,Wednesday
762400.0,3,2,2430.0,7684.0,1,no,Poor view,Average,1230,1200,1949,1970,4854 E Mercer Way,Mercer Island,WA 98040,June,Wednesday
535000.0,5,3,2520.0,7684.0,2,no,No view,Good,2520,0,1978,2000,20645 SE 123rd St,Issaquah,WA 98027,June,Wednesday
881000.0,5,3,2510.0,4125.0,1,no,Good view,Excellent,1590,920,1925,0,540 33rd Ave S,Seattle,WA 98144,June,Wednesday
813000.0,4,3,3370.0,6675.0,1,no,Good view,Good,1920,0,1948,0,1501 33rd Ave S,Seattle,WA 98144,June,Wednesday
234000.0,3,2,1640.0,5280.0,1,no,No view,Excellent,1640,0,1910,0,28 M St NE,Auburn,WA 98002,June,Wednesday
308900.0,3,3,2250.0,7294.0,2,no,No view,Average,2250,0,1994,0,5006 Highland Dr SE,Auburn,WA 98092,June,Wednesday
450000.0,4,3,2300.0,7684.0,1,no,No view,Good,2300,0,1955,2009,13406 423rd Ave SE,North Bend,WA 98045,June,Wednesday
547500.0,3,4,1650.0,2262.0,3,no,No view,Average,1650,0,2010,0,769 N 74th St,Seattle,WA 98103,June,Wednesday
399950.0,2,1,710.0,1131.0,2,no,No view,Good,710,0,1943,0,2358 Fairview Ave E,Seattle,WA 98102,June,Wednesday
516000.0,4,4,2550.0,8698.0,2,no,No view,Average,2550,0,2007,0,8816 Venn Ave SE,Snoqualmie,WA 98065,June,Wednesday
250000.0,2,2,982.0,846.0,2,no,No view,Average,806,176,2006,0,10217 Aurora Ave N,Seattle,WA 98133,June,Wednesday
475000.0,3,3,1630.0,2520.0,2,no,No view,Average,1630,0,2005,0,2009 25th Ave NE,Issaquah,WA 98029,June,Wednesday
415000.0,4,3,2550.0,4500.0,2,no,No view,Average,2550,0,2009,0,564 Field Pl NE,Renton,WA 98059,June,Wednesday
545000.0,2,2,1240.0,2150.0,2,no,No view,Average,1240,0,2014,0,8050 14th Ave NW,Seattle,WA 98117,June,Wednesday
329950.0,3,3,2456.0,7566.0,2,no,No view,Average,2456,0,2012,1912,33800-33998 12th Pl SW,Federal Way,WA 98023,June,Wednesday
461000.0,5,3,3200.0,7684.0,1,no,No view,Average,1600,0,1965,1993,2154-2398 94th Ave NE,Clyde Hill,WA 98004,June,Thursday
784000.0,3,4,3950.0,7684.0,1,no,No view,Average,2460,0,1989,0,19851 NE Redmond Rd,Redmond,WA 98053,June,Thursday
610750.0,4,3,2180.0,7297.0,2,no,No view,Average,2180,0,1984,0,21132 NE 42nd St,Sammamish,WA 98074,June,Thursday
578000.0,4,3,3140.0,9225.0,1,no,Average view,Excellent,1770,0,1966,0,540 Raymond Pl NW,Renton,WA 98057,June,Thursday
461000.0,4,4,1980.0,10800.0,2,no,No view,Average,1590,0,2006,0,619 9th Ave,Kirkland,WA 98033,June,Thursday
501000.0,3,2,1970.0,7972.0,1,no,Good view,Excellent,1370,600,1976,0,8600-8604 NW 5th St,Renton,WA 98057,June,Thursday
465250.0,5,2,1940.0,7642.0,1,no,No view,Average,1940,0,1957,2000,20028 18th Ave NW,Shoreline,WA 98177,June,Thursday
461000.0,5,3,1980.0,9453.0,1,no,Poor view,Excellent,3100,0,1905,0,173 37th Ave E,Seattle,WA 98112,June,Thursday
461000.0,3,3,3064.0,4764.0,3,no,Average view,Average,3064,0,1990,2009,814 E Howe St,Seattle,WA 98102,June,Thursday
315000.0,2,1,970.0,5665.0,1,no,No view,Good,970,0,1908,0,4726 S Orcas St,Seattle,WA 98118,June,Thursday
900000.0,4,3,2460.0,7684.0,1,no,No view,Good,2460,0,1957,2001,539 145th Ave SE,Bellevue,WA 98007,June,Thursday
789500.0,4,3,3010.0,6100.0,2,no,No view,Average,3010,0,2005,0,6466 195th Pl NE,Redmond,WA 98052,June,Thursday
678500.0,3,2,2460.0,6600.0,1,no,Average view,Good,1370,1090,1952,0,9108 40th Ave SW,Seattle,WA 98136,June,Thursday
342500.0,3,2,2080.0,11375.0,1,no,No view,Average,2080,0,2002,0,3322 261st Pl SE,Enumclaw,WA 98022,June,Thursday
860000.0,4,4,3960.0,7012.0,2,no,No view,Average,1590,0,2005,0,19454 SE 27th Pl,Sammamish,WA 98075,June,Thursday
306000.0,4,3,2490.0,8124.0,2,no,No view,Average,2490,0,2001,0,29742 129th Pl SE,Auburn,WA 98092,June,Thursday
580000.0,5,2,2060.0,6000.0,2,no,No view,Average,2060,0,1903,2005,2107 NE 55th St,Seattle,WA 98105,June,Thursday
405000.0,3,1,1330.0,7684.0,1,no,No view,Average,900,430,1984,0,3009 229th Pl NE,Sammamish,WA 98074,June,Thursday
510000.0,3,2,1600.0,7684.0,1,no,No view,Good,1600,0,1967,0,13304 69th Ave NE,Kirkland,WA 98034,June,Thursday
173000.0,2,1,820.0,10450.0,1,no,No view,Good,820,0,1965,0,10635 SE 196th St,Renton,WA 98055,June,Thursday
210000.0,4,2,1200.0,7680.0,1,no,No view,Average,1200,0,1968,1997,32113 112th Pl SE,Auburn,WA 98092,June,Thursday
445000.0,3,1,1050.0,5664.0,1,no,No view,Good,910,140,1947,1988,8244 40th Ave NE,Seattle,WA 98115,June,Thursday
585000.0,3,3,1910.0,1501.0,2,no,No view,Average,1530,380,2007,0,2637 22nd Ave W,Seattle,WA 98199,June,Thursday
381000.0,3,2,1800.0,6000.0,1,no,No view,Excellent,900,900,1950,0,1115 NE 168th St,Shoreline,WA 98155,June,Thursday
890000.0,3,3,2060.0,8640.0,1,no,No view,Good,2060,0,1966,0,4810 109th Ave NE,Kirkland,WA 98033,June,Thursday
235000.0,3,2,1840.0,9697.0,1,no,No view,Good,1500,340,1985,0,12034 SE 252 Pl,Kent,WA 98030,June,Thursday
480000.0,3,3,1250.0,1103.0,3,no,Average view,Average,1250,0,2005,0,513 N 46th St,Seattle,WA 98103,June,Thursday
575000.0,2,1,1510.0,4032.0,1,no,No view,Average,1310,200,1935,1974,2002 28th Ave W,Seattle,WA 98199,June,Thursday
350000.0,4,3,2300.0,4600.0,1,no,No view,Good,1340,960,1904,0,1517 17th Ave S,Seattle,WA 98144,June,Thursday
259000.0,4,2,1490.0,7560.0,2,no,No view,Average,1490,0,1966,1963,25923 13th Ave S,Des Moines,WA 98198,June,Thursday
599000.0,5,3,2820.0,4608.0,1,no,No view,Average,1450,0,1967,2011,306 NW 82nd St,Seattle,WA 98117,June,Thursday
210000.0,4,2,1130.0,7840.0,1,no,No view,Good,1130,0,1970,0,33818 35th Ave SW,Federal Way,WA 98023,June,Thursday
461000.0,4,3,3200.0,7500.0,1,no,Poor view,Excellent,1860,0,1948,1985,7344 50th Ave NE,Seattle,WA 98115,June,Thursday
545000.0,3,1,1510.0,5000.0,1,no,No view,Average,1510,0,1909,2004,5726 28th Ave NE,Seattle,WA 98105,June,Thursday
299995.0,3,3,1970.0,7500.0,2,no,No view,Average,1970,0,1988,2000,4809 Mill Pond Loop,Auburn,WA 98092,June,Thursday
440000.0,3,1,1210.0,5750.0,1,no,No view,Good,1210,0,1910,0,7006 46th Ave SW,Seattle,WA 98136,June,Thursday
699000.0,4,3,3280.0,7684.0,2,no,No view,Average,3280,0,1996,0,7435 245th Way NE,Redmond,WA 98053,June,Thursday
795000.0,3,2,2420.0,7684.0,1,no,Poor view,Excellent,1500,920,1979,0,7215 NE 119th Pl,Kirkland,WA 98034,June,Thursday
445000.0,5,2,2460.0,6846.0,1,no,No view,Excellent,1340,1120,1911,1984,6444 Carleton Ave S,Seattle,WA 98108,June,Thursday
397990.0,3,1,1180.0,11862.0,1,no,No view,Good,1180,0,1948,0,11739 4th Ave NW,Seattle,WA 98177,June,Thursday
706000.0,3,3,1900.0,6400.0,1,no,No view,Excellent,1410,490,1942,0,4324 NE 56th St,Seattle,WA 98105,June,Thursday
363000.0,3,4,1651.0,1779.0,2,no,No view,Average,1341,310,2008,0,10734 Whitman Ave N,Seattle,WA 98133,June,Thursday
850000.0,4,3,2130.0,11843.0,2,no,No view,Good,2130,0,1972,0,7490 85th Ave SE,Mercer Island,WA 98040,June,Thursday
620000.0,2,1,1430.0,3000.0,1,no,No view,Average,1300,130,1929,0,2215 E Miller St,Seattle,WA 98112,June,Thursday
461000.0,4,3,1980.0,7684.0,2,no,Excellent view,Average,1590,0,1991,0,20709 SE 4th St,Sammamish,WA 98074,June,Thursday
333000.0,4,3,1910.0,9244.0,1,no,No view,Good,1910,0,1963,0,5811 NE 6th St,Renton,WA 98059,June,Thursday
743000.0,3,2,2110.0,11250.0,1,no,No view,Good,2110,0,1961,2001,9201-9231 SE 70th Pl,Mercer Island,WA 98040,June,Thursday
448000.0,2,2,1630.0,3780.0,1,no,No view,Good,890,740,1940,2001,3441 NW 59th St,Seattle,WA 98107,June,Thursday
485000.0,4,3,2470.0,7684.0,2,no,No view,Average,2470,0,1989,0,17435 SE 329th St,Auburn,WA 98092,June,Thursday
489950.0,4,3,2640.0,7684.0,1,no,No view,Good,2640,0,1986,0,16915 SE 325th Pl,Auburn,WA 98092,June,Thursday
498500.0,5,3,2990.0,7420.0,2,no,No view,Average,2990,0,1996,0,4304 NE 7th St,Renton,WA 98059,June,Thursday
531000.0,3,3,2120.0,9736.0,2,no,No view,Average,2120,0,1988,2000,15102 91st Pl NE,Bothell,WA 98011,June,Thursday
670000.0,3,3,2050.0,6420.0,1,no,Good view,Average,1730,320,1956,2001,5625 SW Orleans St,Seattle,WA 98116,June,Thursday
310000.0,5,3,1880.0,5000.0,1,no,No view,Average,1100,780,1997,0,6343 23rd Ave SW,Seattle,WA 98106,June,Thursday
835000.0,3,3,2790.0,12523.0,2,yes,Excellent view,Good,1600,1190,1977,0,27231 8th Ave S,Des Moines,WA 98198,June,Thursday
461000.0,4,3,3000.0,7500.0,2,no,No view,Average,3000,0,1937,1994,3907 48th Ave NE,Seattle,WA 98105,June,Thursday
495000.0,4,3,2140.0,7245.0,2,no,No view,Average,2140,0,2003,0,633 N 138th St,Seattle,WA 98133,June,Thursday
495000.0,3,2,1769.0,9300.0,1,no,No view,Good,1769,0,1955,2009,531 SW 181st St,Normandy Park,WA 98166,June,Thursday
440000.0,3,1,1710.0,6556.0,1,no,No view,Good,1200,510,1926,1993,12220 Phinney Ave N,Seattle,WA 98133,June,Thursday
280000.0,3,1,420.0,6720.0,1,no,No view,Average,420,0,1922,2008,5550 17th Ave S,Seattle,WA 98108,June,Thursday
461000.0,4,3,3270.0,7684.0,2,no,No view,Average,3270,0,1989,0,6040 164th Ave SE,Bellevue,WA 98006,June,Thursday
461000.0,4,3,2370.0,10858.0,2,no,No view,Average,2370,0,2003,0,11034 NE 26th Pl,Bellevue,WA 98004,June,Thursday
248000.0,4,3,1770.0,5855.0,2,no,No view,Average,1770,0,2003,0,21620 SE 283rd St,Maple Valley,WA 98038,June,Thursday
294000.0,4,3,2210.0,8465.0,1,no,No view,Average,1490,720,1990,2009,512 47th St SE,Auburn,WA 98092,June,Thursday
561000.0,3,3,1710.0,4140.0,2,no,No view,Average,1710,0,2004,2003,2037 Larchmount Dr NE,Issaquah,WA 98029,June,Thursday
656500.0,4,2,2710.0,4750.0,1,no,No view,Good,1460,0,1919,1985,6326 21st Ave NE,Seattle,WA 98115,June,Thursday
660000.0,3,3,2340.0,2970.0,2,no,No view,Excellent,2160,180,1925,0,743 N 80th St,Seattle,WA 98103,June,Thursday
370000.0,2,1,1220.0,7684.0,1,no,No view,Good,1220,0,1947,1988,13314 NE 104th St,Kirkland,WA 98033,June,Thursday
349950.0,3,1,1060.0,9525.0,1,no,No view,Average,1060,0,1966,1963,17129 NE 95th St,Redmond,WA 98052,June,Thursday
223000.0,2,1,910.0,9869.0,1,no,No view,Average,910,0,1957,2000,11644 SE 163rd St,Renton,WA 98058,June,Thursday
560000.0,4,2,1880.0,3880.0,1,no,No view,Good,1090,790,1944,0,325 NW 48th St,Seattle,WA 98107,June,Thursday
594000.0,4,2,1870.0,5200.0,2,no,No view,Good,1200,670,1937,0,7542 42nd Ave NE,Seattle,WA 98115,June,Thursday
600000.0,3,3,1480.0,5400.0,2,no,No view,Good,1480,0,1914,1945,816 Martin Luther King Jr Way,Seattle,WA 98122,June,Thursday
315000.0,3,3,1880.0,7000.0,2,no,No view,Average,1880,0,1993,0,11718 SE 203rd St,Kent,WA 98031,June,Thursday
430000.0,4,2,1890.0,6000.0,1,no,No view,Good,1110,780,1947,1988,13524 22nd Ave NE,Seattle,WA 98125,June,Thursday
440000.0,3,3,1560.0,7392.0,1,no,No view,Excellent,1030,530,1972,0,15118 119th Ave NE,Kirkland,WA 98034,June,Thursday
312500.0,2,2,1070.0,1200.0,2,no,No view,Average,1070,0,1999,0,9404 Linden Ave N,Seattle,WA 98103,June,Thursday
461000.0,5,4,1980.0,7684.0,2,no,No view,Average,1590,0,2006,0,16416 NE 40th St,Redmond,WA 98052,June,Thursday
300000.0,3,4,1470.0,1235.0,2,no,No view,Average,1180,290,2008,0,5338 15th Ave S,Seattle,WA 98108,June,Thursday
680000.0,3,3,2570.0,3600.0,2,no,No view,Average,2570,0,2007,0,1474-1476 29th Pl NE,Issaquah,WA 98029,June,Thursday
336750.0,2,3,1170.0,1011.0,2,no,No view,Average,1170,0,2009,0,2277 NW Hidden Ln,Issaquah,WA 98027,June,Thursday
822500.0,5,4,2320.0,4960.0,2,no,No view,Excellent,1720,600,1926,0,512 N 65th St,Seattle,WA 98103,June,Friday
589000.0,4,3,2440.0,9600.0,2,no,No view,Excellent,2440,0,1961,0,11611 106th Ave NE,Kirkland,WA 98034,June,Friday
863000.0,4,3,1980.0,7684.0,2,no,No view,Average,1590,0,1997,0,1571 237th Ct NE,Sammamish,WA 98074,June,Friday
210000.0,2,2,1440.0,5680.0,1,no,No view,Good,1440,0,1978,2000,24429 12th Ave S,Des Moines,WA 98198,June,Friday
206135.0,3,1,1340.0,11070.0,1,no,No view,Good,1340,0,1978,2000,12129 SE 277th Pl,Kent,WA 98030,June,Friday
461000.0,3,4,3010.0,4360.0,2,no,No view,Average,2000,1010,2014,0,8016 Meridian Ave N,Seattle,WA 98103,June,Friday
285000.0,3,2,1840.0,8601.0,1,no,No view,Average,920,920,1905,2014,7339 46th Ave S,Seattle,WA 98118,June,Friday
230000.0,2,1,930.0,7550.0,1,no,No view,Average,930,0,1986,0,13008 23rd Ave S,SeaTac,WA 98168,June,Friday
845000.0,4,3,1980.0,7684.0,2,no,No view,Average,1590,0,2002,0,12810 440th Pl SE,North Bend,WA 98045,June,Friday
350000.0,3,2,1820.0,9545.0,1,no,No view,Average,1230,590,1976,0,3037 NE 205th St,Lake Forest Park,WA 98155,June,Friday
304000.0,3,1,1280.0,8184.0,1,no,No view,Good,1280,0,1947,1988,16225 10th Ave NE,Shoreline,WA 98155,June,Friday
370000.0,2,1,900.0,4600.0,1,no,No view,Average,900,0,1951,1994,307 NW 87th St,Seattle,WA 98117,June,Friday
810000.0,3,2,1980.0,7684.0,1,no,Average view,Good,1320,660,1952,0,2622 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,June,Friday
440000.0,4,3,2010.0,7575.0,1,no,No view,Average,1220,790,1974,0,14450 105th Ct NE,Kirkland,WA 98034,June,Friday
461000.0,4,3,2750.0,4800.0,2,no,No view,Average,1960,790,1905,2005,5700-5798 Wallingford Ave N,Seattle,WA 98103,June,Friday
775000.0,4,2,3140.0,10875.0,1,no,Poor view,Average,1940,1200,1939,1969,3704 W Lawton St,Seattle,WA 98199,June,Friday
461000.0,5,3,1980.0,5800.0,2,no,No view,Good,2910,0,1906,1990,1024 15th Ave E,Seattle,WA 98112,June,Friday
235000.0,3,2,1900.0,8540.0,1,no,No view,Average,950,950,1980,0,13002 23rd Ave S,SeaTac,WA 98168,June,Friday
499950.0,3,1,1830.0,3000.0,1,no,No view,Average,1430,400,1926,2003,611 N 46th St,Seattle,WA 98103,June,Friday
622500.0,5,3,3320.0,7684.0,2,no,No view,Good,2190,1130,1975,0,14523 NE 169th St,Woodinville,WA 98072,June,Friday
300000.0,4,3,2700.0,10814.0,1,no,No view,Good,1560,1140,1966,0,12235 SE 259th Pl,Kent,WA 98030,June,Friday
205000.0,3,1,1290.0,6566.0,1,no,No view,Excellent,1290,0,1976,0,33601-33799 35th Ave SW,Federal Way,WA 98023,June,Friday
435000.0,3,2,1500.0,8173.0,1,no,No view,Average,1500,0,1997,0,8528 NE 142nd St,Kirkland,WA 98034,June,Friday
697000.0,4,3,3650.0,7684.0,1,no,No view,Good,1590,0,1978,2000,18534 186th Pl NE,Woodinville,WA 98077,June,Friday
153000.0,3,1,1270.0,6405.0,1,no,No view,Average,1270,0,1944,0,12015 75th Ave S,Seattle,WA 98178,June,Friday
454000.0,4,3,2630.0,7684.0,2,no,No view,Average,2630,0,1979,2014,14404 SE 216th St,Kent,WA 98042,June,Friday
345000.0,2,2,1800.0,7684.0,1,no,No view,Excellent,1240,560,1987,0,33336-33412 E Lake Holm Dr SE,Auburn,WA 98092,June,Friday
585000.0,3,1,1870.0,2807.0,1,no,No view,Good,1580,290,1927,0,111 NW 53rd St,Seattle,WA 98107,June,Friday
380000.0,4,3,2540.0,6365.0,2,no,No view,Average,1870,670,2000,0,2107 Davis Ave S,Renton,WA 98055,June,Friday
250600.0,4,3,1930.0,8660.0,1,no,No view,Average,1120,810,1981,2013,2025 W St NW,Auburn,WA 98001,June,Friday
890000.0,4,3,2770.0,7684.0,2,no,No view,Average,2770,0,1974,0,6701 81st Ave SE,Mercer Island,WA 98040,June,Friday
370000.0,4,3,2220.0,5338.0,2,no,No view,Average,2220,0,2001,0,5127 NE 4th Pl,Renton,WA 98059,June,Friday
369500.0,3,2,1650.0,9957.0,1,no,No view,Good,1100,550,1961,2001,14001 28th Ave NE,Seattle,WA 98125,June,Friday
883000.0,4,3,3670.0,7684.0,2,no,No view,Average,1590,0,1999,0,1227 243rd Ave NE,Sammamish,WA 98074,June,Friday
950000.0,4,3,3770.0,7684.0,2,no,No view,Average,1590,0,1989,0,10326 216th Ct NE,Redmond,WA 98053,June,Friday
615000.0,3,2,2350.0,7684.0,1,no,No view,Good,1800,550,1978,2000,7-19 210th Pl NE,Sammamish,WA 98074,June,Friday
305000.0,3,2,1210.0,5240.0,1,no,No view,Good,610,600,1983,0,5445 17th Ave SW,Seattle,WA 98106,June,Friday
590000.0,4,3,2010.0,7972.0,2,no,No view,Good,2010,0,1989,0,3419 241st Pl SE,Issaquah,WA 98029,June,Friday
485000.0,3,3,1580.0,6065.0,2,no,No view,Average,1580,0,1985,0,24025 SE 42nd St,Issaquah,WA 98029,June,Friday
215000.0,2,1,710.0,7200.0,1,no,No view,Average,710,0,1943,2002,7027 S 125th St,Seattle,WA 98178,June,Friday
430000.0,3,2,1910.0,5040.0,1,no,No view,Average,1910,0,1971,0,2415 209th Ave NE,Sammamish,WA 98074,June,Friday
324900.0,4,3,1880.0,7965.0,2,no,No view,Average,1880,0,2000,0,21661 SE 265th Way,Maple Valley,WA 98038,June,Friday
849900.0,2,2,2280.0,7684.0,2,no,No view,Average,2280,0,1990,2009,9326 SW 216th St,Vashon,WA 98070,June,Friday
461000.0,5,3,3100.0,10014.0,1,no,Average view,Good,1660,0,1973,0,9340 Mercerwood Dr,Mercer Island,WA 98040,June,Friday
910000.0,5,3,2350.0,4000.0,2,no,No view,Average,2350,0,1993,0,2807 E Aloha St,Seattle,WA 98112,June,Friday
459950.0,3,2,1850.0,6869.0,1,no,Average view,Excellent,1100,750,1919,1934,2221 SW 154th St,Burien,WA 98166,June,Friday
325000.0,3,3,2070.0,8337.0,2,no,No view,Average,2070,0,1997,0,26300-26398 124th Ave SE,Kent,WA 98030,June,Friday
513000.0,4,3,2020.0,7070.0,1,no,No view,Excellent,1010,1010,1958,0,9226 36th Ave SW,Seattle,WA 98126,June,Friday
475000.0,3,3,1580.0,12177.0,1,no,No view,Average,1200,380,1981,2013,22013 NE 18th St,Sammamish,WA 98074,June,Friday
419000.0,4,3,2690.0,7947.0,2,no,No view,Average,2690,0,1993,0,14114 SE 198th St,Renton,WA 98058,June,Friday
760000.0,4,3,2420.0,10285.0,1,no,Excellent view,Average,1700,720,1958,2004,12849 Shorecrest Dr SW,Burien,WA 98146,June,Friday
461000.0,5,2,2540.0,6660.0,2,no,Good view,Good,2340,200,1954,1979,9827 47th Ave SW,Seattle,WA 98136,June,Friday
129000.0,2,1,1150.0,7684.0,1,no,No view,Average,1150,0,1950,2005,17029 106th Ave SE,Renton,WA 98055,June,Friday
725000.0,5,3,3210.0,12000.0,1,no,No view,Good,1830,0,1968,0,14404 NE 11th Pl,Bellevue,WA 98007,June,Friday
580000.0,3,3,2040.0,4627.0,2,no,No view,Average,2040,0,1992,0,17422 NE 28th St,Redmond,WA 98052,June,Friday
385000.0,3,3,1920.0,4833.0,1,no,No view,Good,1060,860,1921,0,10559 Evanston Ave N,Seattle,WA 98133,June,Friday
265000.0,4,2,1900.0,10588.0,1,no,No view,Excellent,1900,0,1958,0,1310 22nd St SE,Auburn,WA 98002,June,Friday
461000.0,3,3,1980.0,7684.0,1,no,Excellent view,Excellent,2510,0,1982,0,18401 17th Ave NW,Shoreline,WA 98177,June,Friday
330000.0,3,3,1070.0,1155.0,2,no,No view,Average,720,350,2005,0,4536 42nd Ave SW,Seattle,WA 98116,June,Friday
665000.0,4,3,2790.0,7684.0,2,no,No view,Good,2790,0,1989,0,20324 194th Pl NE,Woodinville,WA 98077,June,Friday
799000.0,3,3,2860.0,4442.0,2,no,No view,Average,2860,0,2000,0,4432 30th Ave W,Seattle,WA 98199,June,Friday
589000.0,3,2,2250.0,8800.0,1,no,No view,Good,1250,1000,1925,1968,3406 60th Ave SW,Seattle,WA 98116,June,Friday
461000.0,2,3,3170.0,3000.0,2,no,Average view,Excellent,1990,1180,1900,0,308 Prospect St,Seattle,WA 98109,June,Friday
538000.0,3,1,1460.0,7200.0,1,no,No view,Average,1260,200,1906,2014,8018 Wallingford Ave N,Seattle,WA 98103,June,Friday
530100.0,3,1,1540.0,3399.0,1,no,No view,Average,1200,340,1926,2003,123 NW 78th St,Seattle,WA 98117,June,Friday
718500.0,3,2,2910.0,6600.0,2,no,No view,Good,1920,990,1900,1988,3959 S Ferdinand St,Seattle,WA 98118,June,Friday
299000.0,3,2,1180.0,7684.0,1,no,No view,Excellent,1180,0,1962,0,18438 SE 135th St,Renton,WA 98059,June,Friday
556000.0,3,2,1640.0,7437.0,1,no,No view,Average,1090,550,1948,1994,7736 38th Ave SW,Seattle,WA 98126,June,Friday
171000.0,4,2,1520.0,7684.0,1,no,No view,Average,1020,500,1920,1979,15014 42nd Ave S,Tukwila,WA 98188,June,Friday
540000.0,5,3,3610.0,9775.0,2,no,No view,Average,1590,0,2003,0,24760 SE 276th Pl,Maple Valley,WA 98038,June,Friday
250000.0,3,3,1400.0,3814.0,2,no,No view,Average,1400,0,2012,1912,19521 SE 271st Pl,Covington,WA 98042,June,Friday
795000.0,4,4,3200.0,3250.0,2,no,No view,Average,2670,530,2007,0,2500 22nd Ct NE,Issaquah,WA 98029,June,Friday
575000.0,3,3,1384.0,1287.0,2,no,No view,Average,1144,240,2006,0,1128 10th Ave E,Seattle,WA 98102,June,Friday
379500.0,3,3,1410.0,1287.0,2,no,No view,Average,1290,120,2005,0,2082 NW Boulder Way Dr,Issaquah,WA 98027,June,Friday
385000.0,4,3,2050.0,5276.0,2,no,No view,Average,2050,0,2006,0,5115 NE 5th Pl,Renton,WA 98059,June,Friday
415500.0,4,3,1750.0,4779.0,2,no,No view,Average,1750,0,2009,0,8019 NE 183rd St,Kenmore,WA 98028,June,Friday
397500.0,3,2,1510.0,6710.0,1,no,No view,Average,1070,440,1972,2002,9325 NE 133rd St,Kirkland,WA 98034,June,Saturday
